{ { -1.49782602, 0.39896949, 0.39868556, 338.52252479 } , { 0.17334094, -1.44157177, 0.08574116, 352.55329182 } , { 0.00035317, 0.00021028, -0.00616117, 0.55794854 } , { 0, 0, 0, 1 } }

218.55524661,630.92729168,3.1058098,1.0, ,237.8169,616.8171,3.04391, ,-19.261653389999992,14.11019168000007,0.06189979999999995, ,23.877031476883417
333.01879223,386.42552651,2.52916134,1.0, ,172.5217,372.5466,2.3541, ,160.49709222999996,13.878926509999985,0.17506134000000007, ,161.09615719137392
957.09436433,564.0054144,3.48189272,1.0, ,973.5663,579.7941,3.56894, ,-16.471935669999993,-15.788685600000008,-0.08704728000000017, ,22.81698566684962
775.80565462,436.79526991,3.01930923,1.0, ,842.3208,466.3941,3.05246, ,-66.51514537999992,-29.59883008999998,-0.033150769999999774, ,72.80354666218373
668.21309896,360.10577673,3.94647756,1.0, ,665.7703,360.0,4.03256, ,2.4427989600000046,0.10577673000000232,-0.0860824400000002, ,2.446602881969804
691.60527412,259.90257916,2.60868527,1.0, ,732.1398,218.1968,2.52364, ,-40.53452588000005,41.70577916000002,0.08504527000000017, ,58.15863681652997
244.73190323,188.35558052,3.59797666,1.0, ,257.1753,143.3329,3.57123, ,-12.443396769999993,45.022680519999994,0.026746660000000144, ,46.71060478912101
851.92854873,87.26834318,3.69292398,1.0, ,752.601,151.3759,3.76132, ,99.32754872999999,-64.10755682,-0.06839601999999978, ,118.21905707691803
1098.99343997,100.80772103,3.05115163,1.0, ,1091.934,102.9279,3.05246, ,7.059439970000085,-2.1201789699999978,-0.0013083699999998366, ,7.370946565177169
1153.14235047,191.03968611,4.15781206,1.0, ,949.4745,289.7345,4.20344, ,203.66785047000008,-98.69481389000003,-0.045627939999999256, ,226.32114723498768
340.23025789,379.13195987,2.46886435,1.0, ,237.8169,616.8171,3.04391, ,102.41335789000001,-237.68514012999998,-0.5750456499999999, ,258.81084287645785
328.04370356,389.68251636,2.56645998,1.0, ,172.5217,372.5466,2.3541, ,155.52200355999997,17.13591636000001,0.21235998, ,156.4633449648021
965.02951086,572.11817014,3.54991986,1.0, ,973.5663,579.7941,3.56894, ,-8.536789139999996,-7.6759298599999966,-0.019020139999999852, ,11.480288750819252
784.35032016,434.29020188,3.03641617,1.0, ,842.3208,466.3941,3.05246, ,-57.97047983999994,-32.10389812,-0.016043830000000092, ,66.26640977738012
661.95010764,367.29965553,3.89467934,1.0, ,665.7703,360.0,4.03256, ,-3.8201923599999645,7.2996555299999955,-0.13788066, ,8.240015267004281
689.05189528,261.17438442,2.58699297,1.0, ,732.1398,218.1968,2.52364, ,-43.08790471999998,42.97758442000003,0.06335296999999995, ,60.857573968544244
281.17560353,181.25917056,3.53106357,1.0, ,257.1753,143.3329,3.57123, ,24.000303529999996,37.926270560000006,-0.04016642999999975, ,44.882270235189225
861.04980333,79.72125303,3.76479315,1.0, ,752.601,151.3759,3.76132, ,108.44880333000003,-71.65464697,0.003473150000000036, ,129.98281189513915
1040.06684224,117.374613,2.90235334,1.0, ,1091.934,102.9279,3.05246, ,-51.867157760000055,14.446713000000003,-0.15010666000000006, ,53.841731980077306
1122.68350343,212.98549839,3.95552844,1.0, ,949.4745,289.7345,4.20344, ,173.20900342999994,-76.74900161000002,-0.24791155999999948, ,189.4513910677013

x Error = 67.8548691505
y Error = 43.53940882650001
z Error = 0.10678634599999992
Mean Error = 86.00486985725547
