0.99702,0.03177,-0.07024,-0.0489,0.965,-0.25765,0.05959,0.26031,0.96368,-35.6333,-137.28,1040.3657,57.7899,30.1053,817.773,-0.6,0.3,4
0.98212,0.02611,-0.18646,-0.07135,0.96808,-0.24027,0.17423,0.24927,0.95263,22.9952,-146.4355,1067.4429,57.7983,29.8571,817.6136,0.6,0.3,4.5
0.99624,0.01943,-0.08445,-0.03854,0.97219,-0.23101,0.07761,0.2334,0.96928,3.5586,-179.8538,1113.944,57.7651,30.1685,817.8299,0,0,5
0.99826,0.03268,-0.04907,-0.04169,0.97983,-0.19542,0.04169,0.19712,0.97949,-31.3975,-175.9125,1069.4787,57.6357,30.0966,817.7834,-0.6,-0.3,4.5
0.96696,0.05427,-0.24908,-0.09293,0.98488,-0.14618,0.23738,0.1645,0.95739,7.7863,-159.323,1038.0205,57.7354,30.1343,817.7847,0.6,-0.3,4
0.99778,0.02722,0.0607,-0.00937,0.96087,-0.27683,-0.06586,0.27564,0.959,-119.9325,-134.0187,1025.5123,-60.8858,35.4467,812.2081,-0.6,0.3,4
0.99617,0.02573,-0.08359,-0.04876,0.9568,-0.28662,0.0726,0.2896,0.95439,-66.7443,-154.2395,1059.5796,-60.9713,35.3625,812.3043,0.6,0.3,4.5
0.99961,0.0277,0.00319,-0.02571,0.96007,-0.27858,-0.01078,0.27839,0.96041,-86.3719,-185.7237,1093.8218,-60.793,35.6802,812.3771,0,0,5
0.9964,0.017,0.08302,0.00117,0.97681,-0.21411,-0.08474,0.21344,0.97327,-110.6664,-182.0387,1072.7833,-60.9883,35.3955,812.2982,-0.6,-0.3,4.5
0.99055,0.03992,-0.13124,-0.06425,0.98031,-0.18674,0.12121,0.19341,0.9736,-79.0903,-163.8494,1034.8253,-61.0328,35.4284,812.4232,0.6,-0.3,4
0.99916,0.00967,0.03984,0.00826,0.90436,-0.4267,-0.04015,0.42667,0.90352,-121.853,-58.5537,1043.4959,-58.7433,146.5437,855.6062,-0.6,0.3,4
0.99531,0.01161,-0.09608,-0.05166,0.90322,-0.42605,0.08183,0.42902,0.89958,-67.2231,-81.137,1081.2132,-58.7,146.7791,855.8059,0.6,0.3,4.5
0.99995,0.01008,-0.00197,-0.01004,0.91991,-0.392,-0.00214,0.392,0.91996,-85.3748,-107.9881,1118.9049,-58.5415,146.9506,855.9135,0,0,5
0.99703,0.0094,0.0764,0.01698,0.94119,-0.33746,-0.07508,0.33775,0.93824,-109.0345,-98.566,1085.7685,-58.5051,146.6938,855.8174,-0.6,-0.3,4.5
0.99361,0.04559,-0.10324,-0.0757,0.94766,-0.31018,0.08369,0.31601,0.94506,-69.688,-82.2435,1056.8765,-58.5675,146.7734,855.9452,0.6,-0.3,4
0.99938,-0.00026,-0.03509,-0.01339,0.92154,-0.38805,0.03244,0.38828,0.92097,-21.6367,-58.8568,1064.4921,59.9306,141.7233,860.5025,-0.6,0.3,4
0.98351,0.00812,-0.18068,-0.07813,0.92004,-0.38395,0.16312,0.39173,0.9055,29.0005,-77.1831,1100.3512,59.77,141.7695,860.4801,0.6,0.3,4.5
0.99645,0.00079,-0.08414,-0.03014,0.93698,-0.34807,0.07856,0.34937,0.93369,9.2699,-101.3675,1129.2597,59.822,141.7886,860.4038,0,0,5
0.99954,0.01322,-0.02717,-0.02116,0.94813,-0.31719,0.02157,0.31762,0.94797,-20.3782,-97.3188,1090.5004,59.8069,141.7019,860.3941,-0.6,-0.3,4.5
0.98135,0.02479,-0.19063,-0.0817,0.95143,-0.29683,0.17402,0.30686,0.93571,30.0193,-85.9489,1067.9823,59.7899,141.7451,860.4402,0.6,-0.3,4
0.99532,0.01736,-0.09508,-0.04038,0.96847,-0.24583,0.08782,0.24851,0.96464,-38.6756,-135.3392,1033.7989,58.6126,30.236,817.8435,-0.6,0.3,4
0.98421,0.00954,-0.17675,-0.05026,0.9725,-0.22739,0.16972,0.23269,0.95763,17.1448,-151.0016,1071.5946,58.5602,30.0954,818.1088,0.6,0.3,4.5
0.99455,0.02143,-0.102,-0.0466,0.96681,-0.25123,0.09323,0.25461,0.96254,-2.049,-186.1536,1115.0837,58.6062,30.1548,818.019,0,0,5
0.99961,0.02344,-0.0151,-0.02575,0.98367,-0.17811,0.01068,0.17843,0.9839,-21.1227,-176.6733,1083.4175,58.6728,30.0998,817.7813,-0.6,-0.3,4.5
0.97645,0.0393,-0.21213,-0.0726,0.98579,-0.15151,0.20316,0.16334,0.96542,20.6156,-160.7874,1045.1046,58.6278,30.2293,817.7838,0.6,-0.3,4
0.99195,0.02147,0.1248,0.01202,0.96511,-0.26158,-0.12606,0.26098,0.95708,-101.9965,-136.5203,1040.1724,-61.0541,35.1116,812.3553,-0.6,0.3,4
