0.9982,0.05715,-0.01791,-0.04277,0.47077,-0.88122,-0.04193,0.8804,0.47237,48.2694,133.6707,1114.4734,132.5797,417.3963,1072.0885,-0.6,0.3,4
0.99304,0.01806,-0.11641,-0.10917,0.51225,-0.85187,0.04424,0.85865,0.51065,118.2764,86.1997,1153.2709,132.6814,417.4506,1072.0771,0.6,0.3,4.5
0.9989,0.03499,-0.03123,-0.04544,0.55705,-0.82924,-0.01162,0.82974,0.55803,91.8451,49.8104,1165.4153,132.7618,417.524,1072.6694,0,0,5
0.99885,0.03654,0.03113,0.00389,0.58474,-0.81121,-0.04785,0.8104,0.58392,63.1329,71.5845,1135.8564,132.7783,417.6557,1072.8522,-0.6,-0.3,4.5
0.9769,0.05636,-0.20613,-0.20001,0.58082,-0.78908,0.07525,0.81208,0.57868,92.8104,94.6581,1118.2438,132.8891,417.4187,1071.641,0.6,-0.3,4
0.99778,0.06034,-0.02804,-0.05472,0.50452,-0.86166,-0.03785,0.86129,0.5067,-14.5104,134.3917,1123.1885,12.6231,419.4433,1075.3573,-0.6,0.3,4
0.99945,0.01408,-0.03003,-0.03295,0.52376,-0.85123,0.00375,0.85175,0.52393,28.4156,89.2648,1155.1312,12.8064,419.2775,1074.6117,0.6,0.3,4.5
0.9975,0.02417,0.06639,0.04091,0.56856,-0.82162,-0.05761,0.82228,0.56615,11.684,40.4711,1174.1783,12.8905,419.4434,1075.3613,0,0,5
0.98823,0.06521,0.13839,0.07331,0.59212,-0.80251,-0.13427,0.80321,0.58037,-30.8318,60.4702,1143.9974,12.8567,419.3862,1075.1682,-0.6,-0.3,4.5
0.99592,0.03834,-0.08173,-0.08891,0.57357,-0.81432,0.01566,0.81826,0.57464,10.2385,89.0726,1121.8576,12.931,419.4869,1075.2374,0.6,-0.3,4
0.99281,0.05802,0.10467,0.07144,0.41438,-0.9073,-0.09601,0.90825,0.40725,-35.5655,84.92,1218.3548,14.4367,385.0814,1190.236,-0.6,0.3,4
0.99284,-0.01322,-0.11872,-0.09993,0.45256,-0.88612,0.06544,0.89164,0.448,63.9064,47.6338,1249.3523,14.5077,385.1425,1190.1393,0.6,0.3,4.5
0.99988,0.01196,-0.00975,-0.01464,0.5357,-0.84428,-0.00488,0.84432,0.53582,47.1996,-0.2691,1280.1469,14.411,385.0659,1190.1046,0,0,5
0.99742,0.01899,0.06926,0.04678,0.55987,-0.82726,-0.05449,0.82836,0.55753,18.7678,16.0583,1246.7412,14.4703,385.0671,1189.7456,-0.6,-0.3,4.5
0.98917,0.00386,-0.14672,-0.12666,0.52758,-0.84001,0.07417,0.8495,0.52235,59.6521,61.0043,1211.3735,14.4713,385.1192,1190.1506,0.6,-0.3,4
0.9977,0.04002,-0.05465,-0.06689,0.45446,-0.88825,-0.01071,0.88987,0.45609,95.0433,59.5029,1241.7701,134.4058,382.8492,1187.2119,-0.6,0.3,4
0.9837,0.00146,-0.17982,-0.15653,0.49917,-0.85225,0.08852,0.86651,0.49126,162.2772,34.0364,1269.42,134.3958,382.7028,1186.519,0.6,0.3,4.5
0.99809,0.01295,-0.06042,-0.05717,0.5646,-0.82338,0.02345,0.82526,0.56426,148.7987,-1.8476,1289.5967,134.4735,382.7835,1186.9989,0,0,5
0.99876,0.0426,0.02586,-0.00262,0.56312,-0.82637,-0.04977,0.82527,0.56253,121.1143,25.2239,1248.731,134.3793,382.585,1185.8903,-0.6,-0.3,4.5
0.97068,0.04014,-0.23702,-0.21995,0.54619,-0.80827,0.09701,0.8367,0.53901,146.4279,56.1535,1218.5887,134.4256,382.8369,1186.9251,0.6,-0.3,4
