0.96716,0.03018,-0.25236,-0.08387,0.9752,-0.2048,0.23992,0.21924,0.94571,-35.0601,-245.667,1254.6448,108.2443,-91.2054,1034.5669,-0.6,0.3,4
0.98144,-0.00109,-0.19175,-0.05545,0.95564,-0.28928,0.18356,0.29455,0.93784,-1.8202,-242.5897,1264.0714,32.7209,-46.877,1000.6157,0.6,0.3,4.5
0.98696,-0.00256,-0.16096,-0.04785,0.95001,-0.30854,0.1537,0.31222,0.93749,-11.8833,-230.5675,1249.5401,78.2785,8.8932,978.8057,0,0,5
0.95478,-0.01139,-0.2971,-0.09521,0.93493,-0.34183,0.28166,0.35466,0.89156,-2.997,-224.4662,1249.6919,161.6688,27.2805,1040.4748,-0.6,-0.3,4.5
0.95788,-0.01128,-0.28696,-0.09528,0.93015,-0.3546,0.27091,0.36701,0.88989,-4.4227,-221.8048,1247.7873,46.7461,18.3985,1058.9297,0.6,-0.3,4
0.91829,0.02967,0.3948,0.06658,0.97141,-0.22787,-0.39028,0.23554,0.89006,-129.5452,-253.3655,1268.9867,-167.4173,-83.9015,1024.0403,-0.6,0.3,4
0.91682,0.00613,0.39925,0.10445,0.96139,-0.25461,-0.38539,0.27513,0.88078,-86.3416,-248.92,1252.2444,-225.5296,-70.7704,1031.2251,0.6,0.3,4.5
0.88,-0.00951,0.47489,0.1304,0.96622,-0.22231,-0.45673,0.25756,0.85151,-91.3015,-252.001,1256.2962,-232.2411,-41.8891,992.6838,0,0,5
0.89405,0.00185,0.44796,0.14006,0.94871,-0.28344,-0.42551,0.31615,0.84793,-98.5002,-241.966,1253.8541,-169.8845,4.9651,1014.6179,-0.6,-0.3,4.5
0.84412,0.03878,0.53474,0.15499,0.93715,-0.31262,-0.51326,0.34677,0.78506,-97.5345,-230.9039,1245.1437,-249.4173,-10.8155,1108.2875,0.6,-0.3,4
0.93669,-0.10086,-0.33532,-0.09601,0.84694,-0.52295,0.33674,0.52204,0.78363,-24.3622,-171.531,1258.3459,131.5607,60.2767,1117.3692,-0.6,0.3,4
0.96314,-0.06826,-0.26019,-0.09395,0.82099,-0.56315,0.25205,0.56684,0.78432,-31.7294,-167.8724,1260.8269,14.8017,84.8723,1087.1039,0.6,0.3,4.5
0.96165,-0.0739,-0.26412,-0.08457,0.83619,-0.54187,0.2609,0.54343,0.79788,-28.8198,-173.2813,1264.0845,73.4705,119.7406,1072.3618,0,0,5
0.95801,-0.08768,-0.27299,-0.08038,0.83178,-0.54925,0.27523,0.54813,0.78981,-24.1411,-171.0462,1263.4465,114.4377,120.884,1125.5687,-0.6,-0.3,4.5
0.96216,-0.07523,-0.2619,-0.08368,0.83312,-0.54673,0.25932,0.54796,0.7953,-28.8238,-171.0546,1262.4268,5.1233,101.3779,1130.4916,0.6,-0.3,4
