0.98518,0.04137,-0.16645,-0.06125,0.99135,-0.1161,0.16021,0.12457,0.97919,-17.877,-153.0878,1207.79,110.4178,-19.9977,943.4932,-0.62584,0.32142,4.12343
0.92709,0.04771,-0.37179,-0.09572,0.98911,-0.11176,0.36241,0.1392,0.92157,7.6473,-161.5296,1246.8684,110.4223,-20.0052,943.4971,0.59689,0.35486,4.59813
0.95169,0.04898,-0.30312,-0.07549,0.99422,-0.07635,0.29763,0.09554,0.94989,-23.2669,-177.4897,1260.0965,110.4196,-19.9965,943.557,0.00659,0.00456,4.95316
0.97146,0.04796,-0.23229,-0.05791,0.99767,-0.03619,0.23001,0.04861,0.97197,-18.0018,-171.2361,1148.8062,110.4139,-19.9843,943.5125,-0.54876,-0.26579,3.55443
0.92455,0.06891,-0.37477,-0.08183,0.99647,-0.01864,0.37216,0.0479,0.92693,5.6677,-190.0392,1218.9817,110.42,-19.998,943.5553,0.48921,-0.38762,4.12345
0.93416,0.05173,0.35309,0.00025,0.98934,-0.14562,-0.35686,0.13612,0.92419,-164.6513,-154.6263,1250.333,-193.0111,-9.1184,961.8826,-0.62584,0.32142,4.12343
0.98283,0.04437,0.17909,-0.01805,0.98912,-0.14601,-0.18362,0.14027,0.97294,-112.0163,-159.6459,1263.8846,-192.9981,-9.122,961.8751,0.59689,0.35486,4.59813
0.96247,0.03499,0.26914,-0.00858,0.99508,-0.0987,-0.27127,0.09269,0.95803,-120.1965,-177.653,1298.5822,-193.032,-9.2199,961.6219,0.00659,0.00456,4.95316
0.93042,0.0088,0.3664,0.00922,0.99883,-0.04741,-0.36639,0.04749,0.92925,-169.6404,-170.5331,1211.3597,-193.0358,-9.1519,961.7599,-0.54876,-0.26579,3.55443
0.98413,0.02348,0.17591,-0.021,0.99965,-0.01591,-0.17623,0.01197,0.98428,-126.2141,-178.1908,1240.7063,-193.036,-9.1509,961.818,0.48921,-0.38762,4.12345
0.99863,0.04538,-0.026,-0.04833,0.99074,-0.12687,0.02,0.12795,0.99158,5.1529,-198.1458,1015.3954,93.384,-61.8999,734.5696,-0.62584,0.32142,4.12343
0.98353,0.04777,-0.1743,-0.06969,0.9901,-0.12185,0.16676,0.13199,0.97712,58.0868,-205.6197,1045.5415,93.3904,-61.9487,734.5116,0.59689,0.35486,4.59813
0.99234,0.05435,-0.11092,-0.06356,0.99467,-0.08123,0.10592,0.08766,0.9905,24.8137,-223.7187,1085.9831,93.3655,-61.9857,734.4637,0.00659,0.00456,4.95316
0.99751,0.03868,-0.05897,-0.0397,0.99908,-0.01623,0.05829,0.01853,0.99813,3.5972,-212.5474,975.5199,93.3923,-61.9623,734.4079,-0.54876,-0.26579,3.55443
0.98069,0.05879,-0.18653,-0.05768,0.99827,0.01139,0.18688,-0.00041,0.98238,47.3573,-222.2498,1022.2727,93.3896,-61.9391,734.601,0.48921,-0.38762,4.12345
0.93433,0.04123,0.35402,0.01092,0.98951,-0.14406,-0.35624,0.13846,0.92408,-165.3804,-193.7925,1028.4669,-196.4838,-49.339,735.7984,-0.62584,0.32142,4.12343
0.9778,0.04753,0.20407,-0.01842,0.98966,-0.14224,-0.20873,0.13532,0.96857,-103.4466,-200.2776,1043.4766,-196.521,-49.3603,735.723,0.59689,0.35486,4.59813
0.95984,0.04212,0.27737,-0.01726,0.99566,-0.09146,-0.28002,0.083,0.9564,-122.1151,-215.7746,1076.3072,-196.5701,-49.3936,735.6769,0.00659,0.00456,4.95316
0.94136,0.02061,0.33678,-0.00989,0.99939,-0.03352,-0.33727,0.02822,0.94099,-182.6489,-205.8193,985.2665,-196.3017,-49.2756,735.9361,-0.54876,-0.26579,3.55443
0.97519,0.01596,0.22078,-0.0149,0.99987,-0.00643,-0.22085,0.00298,0.9753,-114.9384,-215.1418,1017.3693,-196.3843,-49.274,736.1162,0.48921,-0.38762,4.12345
0.98323,0.03985,0.17796,-0.01719,0.99175,-0.12706,-0.18156,0.12187,0.9758,-84.0628,-135.2558,1217.8828,-58.7478,2.3377,914.5558,-0.62584,0.32142,4.12343
0.99776,0.0545,0.03876,-0.04921,0.99078,-0.12626,-0.04529,0.12407,0.99124,-24.8401,-142.0282,1225.5836,-58.7543,2.2812,914.4679,0.59689,0.35486,4.59813
